OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,TotalPrice,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200329,25/12/2024,C88371,4,283.16,306 Main St,TRK63224811,6,1132.64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ORD200330,02/06/2024,C38068,5,260.53,532 Main St,TRK54059198,5,1302.65,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
ORD200331,15/04/2023,C78724,3,422.13,187 Main St,TRK25703134,7,1266.39,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
ORD200332,03/07/2024,C26163,5,125.02,607 Main St,TRK67499316,9,625.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
ORD200333,16/04/2024,C87124,1,198.51,818 Main St,TRK52086740,5,198.51,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
ORD200334,26/03/2024,C90348,4,224.75,728 Main St,TRK20635777,7,899.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
ORD200335,03/03/2025,C58721,3,205.86,978 Main St,TRK34801199,4,617.58,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ORD200336,29/12/2023,C88174,1,18.2,441 Main St,TRK10143345,4,18.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
ORD200337,29/05/2023,C77763,3,502.77,599 Main St,TRK66980447,8,1508.31,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
ORD200338,08/11/2023,C53627,5,305.49,704 Main St,TRK64112352,10,1527.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ORD200339,10/04/2024,C84563,2,236.33,398 Main St,TRK62422797,3,472.66,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
ORD200340,23/04/2023,C76207,5,521.25,826 Main St,TRK25569378,8,2606.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200341,23/09/2024,C94671,1,167.15,293 Main St,TRK61357272,5,167.15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ORD200342,24/06/2025,C69994,5,466.42,619 Main St,TRK95935805,5,2332.1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
ORD200343,26/02/2023,C64638,1,527.57,919 Main St,TRK64087938,3,527.57,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ORD200344,06/03/2025,C95623,3,623.34,248 Main St,TRK67558189,3,1870.02,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200345,07/12/2023,C24751,5,501.26,259 Main St,TRK37285406,10,2506.3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200346,06/12/2024,C31764,1,655.09,876 Main St,TRK44680433,6,655.09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
ORD200347,03/02/2024,C83556,4,264.79,380 Main St,TRK21109187,5,1059.16,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200348,13/03/2024,C24369,3,359.73,885 Main St,TRK72633998,7,1079.19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ORD200349,30/11/2023,C39648,1,465.33,824 Main St,TRK56016905,2,465.33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
ORD200350,03/06/2023,C13296,2,54.41,495 Main St,TRK60127216,6,108.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
ORD200351,15/02/2025,C94248,1,64.66,494 Main St,TRK89406816,4,64.66,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
ORD200352,31/08/2023,C26637,5,173.96,995 Main St,TRK59546992,8,869.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
ORD200353,28/03/2025,C16012,1,630.82,171 Main St,TRK15195225,5,630.82,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
ORD200354,11/07/2023,C31772,1,693.41,992 Main St,TRK11970357,4,693.41,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ORD200355,03/06/2025,C18353,3,433.33,677 Main St,TRK78766533,4,1299.99,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD200356,06/05/2023,C26966,5,374.58,907 Main St,TRK83889574,10,1872.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD200357,08/07/2023,C74982,5,408.56,398 Main St,TRK98700702,8,2042.8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ORD200358,07/04/2024,C70633,2,183.67,747 Main St,TRK82540521,3,367.34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
ORD200359,09/06/2023,C95643,4,606.57,303 Main St,TRK23286689,5,2426.28,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
ORD200360,06/06/2024,C53810,4,589.57,779 Main St,TRK34630612,8,2358.28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD200361,29/06/2024,C53464,5,659.85,197 Main St,TRK32743531,9,3299.25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
ORD200362,27/06/2023,C53697,4,206.84,312 Main St,TRK60476656,5,827.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ORD200363,24/05/2024,C31668,5,113.87,871 Main St,TRK42584392,6,569.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD200364,24/11/2023,C85282,5,628.74,740 Main St,TRK86767206,9,3143.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200365,14/02/2025,C56796,1,678.38,607 Main St,TRK74263180,4,678.38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200366,10/02/2023,C95213,3,602.24,603 Main St,TRK40630538,8,1806.72,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ORD200367,25/04/2024,C13108,5,658.77,712 Main St,TRK82284400,10,3293.85,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
ORD200368,01/05/2023,C85322,3,271.02,403 Main St,TRK89728869,6,813.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD200369,22/12/2024,C43545,5,375.25,216 Main St,TRK73937402,9,1876.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
ORD200370,03/05/2025,C80649,1,312.11,870 Main St,TRK41143313,4,312.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200371,05/01/2023,C59752,5,307.76,179 Main St,TRK82229639,9,1538.8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
ORD200372,14/02/2025,C53645,3,483.53,166 Main St,TRK12123939,4,1450.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
ORD200373,02/01/2023,C60178,3,341.15,969 Main St,TRK84505143,4,1023.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD200374,16/09/2024,C20286,1,571.9,129 Main St,TRK67648338,1,571.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
ORD200375,16/01/2025,C87547,4,95.03,400 Main St,TRK71027262,8,380.12,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200376,24/08/2023,C64549,5,201.22,341 Main St,TRK20788231,6,1006.1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ORD200377,22/07/2024,C24884,1,260.26,625 Main St,TRK44538419,5,260.26,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
ORD200378,01/02/2024,C62666,5,64.5,148 Main St,TRK91029390,8,322.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
ORD200379,21/09/2024,C47284,3,297.67,500 Main St,TRK85756094,6,893.01,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
ORD200380,20/04/2024,C35355,4,331.9,127 Main St,TRK52935059,5,1327.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200381,07/06/2023,C29467,1,191.76,223 Main St,TRK98103385,1,191.76,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD200382,30/01/2025,C26718,4,263.09,272 Main St,TRK91702525,8,1052.36,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
ORD200383,20/01/2023,C18944,4,393.8,837 Main St,TRK45275439,7,1575.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD200384,24/11/2024,C35628,3,553.57,147 Main St,TRK45688220,4,1660.71,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200385,31/10/2023,C56851,5,191.63,752 Main St,TRK65290904,6,958.15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
ORD200386,28/04/2023,C12421,1,93.02,373 Main St,TRK32588504,4,93.02,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
ORD200387,27/06/2024,C25316,2,39.53,904 Main St,TRK55423551,3,79.06,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
ORD200388,28/12/2023,C22657,3,633.97,152 Main St,TRK49157047,7,1901.91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ORD200389,17/12/2023,C29703,4,697.5,558 Main St,TRK40543461,7,2790.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ORD200390,14/07/2023,C55996,5,508.69,885 Main St,TRK30547638,10,2543.45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200391,16/01/2025,C60037,2,527.46,516 Main St,TRK82009557,3,1054.92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ORD200392,28/02/2024,C95100,1,627.2,197 Main St,TRK47366265,1,627.2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ORD200393,14/07/2024,C39906,1,75.01,921 Main St,TRK24632134,3,75.01,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD200394,05/07/2023,C70148,5,529.55,359 Main St,TRK34848650,10,2647.75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200395,25/04/2025,C30010,3,127.41,830 Main St,TRK35386084,7,382.23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
ORD200396,01/12/2023,C99217,5,287.13,778 Main St,TRK82004594,10,1435.65,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
ORD200397,28/09/2023,C30184,1,427.06,987 Main St,TRK86674704,1,427.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
ORD200398,04/09/2024,C50275,5,53.93,729 Main St,TRK98925264,7,269.65,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
ORD200399,07/01/2024,C64641,5,423.93,319 Main St,TRK32012588,5,2119.65,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
ORD200400,28/09/2024,C56266,4,160.22,304 Main St,TRK60088901,9,640.88,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
ORD200401,09/04/2025,C98635,1,538.68,197 Main St,TRK14225465,6,538.68,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
ORD200402,09/04/2023,C83026,5,337.38,858 Main St,TRK79746259,5,1686.9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
ORD200403,10/11/2024,C28893,1,620.21,740 Main St,TRK98333066,1,620.21,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD200404,09/03/2023,C45482,2,99.1,440 Main St,TRK54571699,6,198.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD200405,26/01/2025,C97774,4,451.97,603 Main St,TRK64664424,7,1807.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD200406,10/12/2023,C11657,4,66.1,572 Main St,TRK50284486,9,264.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ORD200407,13/08/2023,C85993,4,547.32,250 Main St,TRK72547640,8,2189.28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD200408,01/01/2025,C11906,3,412.53,536 Main St,TRK31140158,6,1237.59,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
ORD200409,28/06/2023,C45187,5,84.13,767 Main St,TRK12320793,9,420.65,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
ORD200410,18/01/2024,C37375,2,518.23,184 Main St,TRK52470162,5,1036.46,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ORD200411,19/06/2024,C66567,2,39.51,981 Main St,TRK21174822,5,79.02,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
ORD200412,11/04/2025,C42451,5,133.01,246 Main St,TRK31313343,10,665.05,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200413,08/10/2023,C13923,1,118.8,123 Main St,TRK87598790,6,118.8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
ORD200414,04/05/2025,C11829,2,139.57,797 Main St,TRK84229257,4,279.14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200415,06/04/2025,C62169,1,184.15,655 Main St,TRK64558985,5,184.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200416,18/07/2023,C20881,2,644.05,652 Main St,TRK26263902,5,1288.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
ORD200417,24/10/2023,C44492,5,55.41,954 Main St,TRK51429869,5,277.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
ORD200418,11/01/2023,C74169,1,310.93,862 Main St,TRK66144809,3,310.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ORD200419,17/04/2024,C70999,2,216.66,885 Main St,TRK75644156,6,433.32,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ORD200420,29/11/2024,C11921,1,452.7,439 Main St,TRK91362635,5,452.7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ORD200421,15/10/2023,C50683,2,288.21,769 Main St,TRK53032122,5,576.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD200422,05/06/2023,C76140,4,206.6,914 Main St,TRK25861469,6,826.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
ORD200423,20/07/2024,C94311,4,685.2,195 Main St,TRK97308771,6,2740.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200424,12/04/2023,C49491,5,22.94,339 Main St,TRK64012257,10,114.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ORD200425,09/03/2023,C40648,2,301.88,488 Main St,TRK25325993,5,603.76,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ORD200426,16/03/2025,C40967,5,57.45,315 Main St,TRK24839296,10,287.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200427,18/12/2024,C25406,1,161.24,379 Main St,TRK70952564,3,161.24,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
ORD200428,26/11/2024,C77085,4,262.58,895 Main St,TRK57227640,8,1050.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD200429,19/12/2024,C38126,4,515.19,522 Main St,TRK90838498,9,2060.76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
ORD200430,07/06/2023,C87448,1,450.07,433 Main St,TRK44134016,6,450.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200431,06/10/2024,C62312,1,52.54,651 Main St,TRK59623037,6,52.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ORD200432,04/09/2023,C58443,2,424.32,662 Main St,TRK77163738,6,848.64,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200433,26/08/2023,C36613,3,631.64,785 Main St,TRK13282106,3,1894.92,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200434,22/10/2023,C73893,5,327.68,384 Main St,TRK85939879,6,1638.4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200435,27/05/2023,C48601,1,414.47,101 Main St,TRK97868309,3,414.47,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
ORD200436,11/02/2023,C14568,4,221.33,651 Main St,TRK73545796,5,885.32,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
ORD200437,18/04/2024,C63378,1,512.39,955 Main St,TRK20863705,2,512.39,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
ORD200438,03/01/2025,C77800,3,459.34,436 Main St,TRK27439574,3,1378.02,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
ORD200439,08/09/2024,C91155,1,146.32,321 Main St,TRK36260319,4,146.32,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
ORD200440,05/11/2024,C60215,4,83.6,978 Main St,TRK31727767,4,334.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
ORD200441,13/12/2023,C52915,2,328.54,475 Main St,TRK79466982,6,657.08,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200442,06/05/2024,C72588,5,314.94,661 Main St,TRK43410829,8,1574.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200443,14/05/2024,C61668,2,69.64,813 Main St,TRK58970302,6,139.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200444,08/06/2024,C79508,1,135.17,585 Main St,TRK61882353,6,135.17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200445,23/03/2024,C94569,1,487.21,227 Main St,TRK31351770,3,487.21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200446,18/10/2023,C89592,5,509.58,262 Main St,TRK49442402,6,2547.9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
ORD200447,07/04/2024,C48207,2,416.81,356 Main St,TRK45355655,2,833.62,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200448,04/09/2023,C16776,2,160.0,854 Main St,TRK12860600,4,320.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200449,26/08/2024,C91518,3,253.05,286 Main St,TRK48688724,3,759.15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
ORD200450,15/01/2024,C36408,5,615.1,160 Main St,TRK94023253,10,3075.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
ORD200451,01/04/2023,C14837,1,183.18,647 Main St,TRK17501136,6,183.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ORD200452,23/07/2023,C36467,1,75.78,581 Main St,TRK20863987,5,75.78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200453,02/05/2025,C15017,1,675.57,492 Main St,TRK51241924,1,675.57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
ORD200454,27/11/2024,C54759,1,109.29,686 Main St,TRK75583042,5,109.29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ORD200455,26/03/2024,C58341,1,639.83,874 Main St,TRK32856728,2,639.83,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
ORD200456,26/06/2023,C94479,5,62.81,259 Main St,TRK69089975,9,314.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
ORD200457,25/05/2025,C50236,4,615.83,545 Main St,TRK67692578,4,2463.32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
ORD200458,02/07/2024,C31412,4,510.58,196 Main St,TRK61946127,7,2042.32,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ORD200459,24/07/2024,C90142,1,334.39,433 Main St,TRK39717191,2,334.39,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD200460,06/10/2024,C83548,1,144.25,474 Main St,TRK93822942,2,144.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD200461,08/06/2024,C29697,1,401.82,407 Main St,TRK47776482,5,401.82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200462,31/03/2025,C22991,1,252.68,731 Main St,TRK32796086,1,252.68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
ORD200463,26/05/2023,C25276,5,662.78,214 Main St,TRK14011732,9,3313.9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
ORD200464,14/03/2023,C39176,4,434.42,739 Main St,TRK71418686,6,1737.68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD200465,26/02/2024,C58773,5,513.49,391 Main St,TRK65438300,8,2567.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
ORD200466,18/07/2023,C37412,1,432.47,895 Main St,TRK97829604,4,432.47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORD200467,30/08/2024,C36492,1,45.94,572 Main St,TRK44350440,2,45.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200468,21/06/2025,C90110,1,418.36,998 Main St,TRK60203957,5,418.36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD200469,26/11/2023,C13877,5,676.98,893 Main St,TRK17254691,5,3330.4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200470,29/09/2023,C25149,4,263.62,672 Main St,TRK33538608,5,1054.48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ORD200471,19/04/2025,C52717,5,551.27,395 Main St,TRK27625571,7,2756.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ORD200472,06/01/2023,C60029,3,508.12,796 Main St,TRK86461316,8,1524.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD200473,25/02/2025,C28552,2,14.93,449 Main St,TRK71597160,4,29.86,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
ORD200474,15/11/2023,C72293,3,229.34,398 Main St,TRK84378003,6,688.02,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
ORD200475,19/04/2025,C29844,2,438.62,363 Main St,TRK91642337,3,877.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200476,15/01/2024,C77872,2,513.59,867 Main St,TRK19292184,4,1027.18,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD200477,05/03/2025,C56564,2,253.74,481 Main St,TRK13166044,5,507.48,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
ORD200478,01/11/2024,C16758,3,62.77,914 Main St,TRK88544431,6,188.31,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200479,18/02/2023,C87011,4,25.29,943 Main St,TRK21429162,8,101.16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
ORD200480,16/06/2023,C21147,1,335.1,126 Main St,TRK93171043,6,335.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ORD200481,23/04/2023,C94568,4,484.85,317 Main St,TRK58653915,5,1939.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
ORD200482,02/03/2025,C35852,3,381.41,989 Main St,TRK22302049,6,1144.23,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
ORD200483,18/01/2023,C66462,5,347.92,982 Main St,TRK52743700,6,1739.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ORD200484,29/05/2024,C29092,4,15.01,767 Main St,TRK90455340,6,60.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ORD200485,01/08/2023,C46651,3,404.79,764 Main St,TRK67679195,6,1214.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
ORD200486,03/02/2023,C88981,4,611.26,558 Main St,TRK75267873,5,2445.04,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ORD200487,09/03/2023,C40136,3,346.52,211 Main St,TRK92924852,3,1039.56,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200488,05/12/2024,C81573,1,36.65,556 Main St,TRK96522994,1,36.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD200489,05/09/2023,C11940,3,149.34,589 Main St,TRK85466461,7,448.02,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD200490,22/07/2024,C50097,5,467.81,539 Main St,TRK62785150,10,2339.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
ORD200491,05/01/2023,C98168,5,420.7,481 Main St,TRK56423359,5,2103.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ORD200492,25/10/2023,C39074,5,606.52,103 Main St,TRK13027036,6,3032.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
ORD200493,28/01/2025,C84908,1,420.26,372 Main St,TRK64135970,4,420.26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD200494,19/07/2023,C64516,3,505.79,459 Main St,TRK63920573,3,1517.37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
